ID,Type,Median Value (experiment1),Median Value (experiment2),Mean Value (experiment1),Mean Value (experiment2),Comparison p-value (experiment1),Comparison p-value (experiment2),Median Log2 Fold Change (experiment1),Median Log2 Fold Change (experiment2),Mean Log2 Fold Change (experiment1),Mean Log2 Fold Change (experiment2),Median Log2 Fold Change Direction (experiment1),Median Log2 Fold Change Direction (experiment2),Median Log2 Fold Changes Consistent,Combined Comparison p-value,Corrected Comparison p-value
OTU_167034,microbe,164.8537874,82.51567458,192.01043087078,84.26145368904004,0.09523809523809523,1.0,-0.958620013181345,0.0905271059144576,-1.088401475005984,-0.5463081911014891,-1.0,1.0,False,0.31917859592033115,0.46154602719414795
OTU_167420,microbe,7.852812791,2.634110496,12.78943801272,3.2586579434600003,1.0,0.015873015873015872,0.2564995982051342,1.3564839210951778,0.09591153013121811,2.193588709340932,1.0,1.0,True,0.08163705914907193,0.19418992768004095
OTU_170950,microbe,24.004075115,9.463017636,27.75357336338,11.267715450460003,0.0119252335930176,0.5476190476190477,-0.46992405199094206,-1.4656424379909239,-1.3986153771315213,-0.7080242775889175,-1.0,-1.0,True,0.03938714513419287,0.12666905875156428
OTU_171322,microbe,6.059109138,2.2697781819999996,11.935667269599998,6.191798416639999,0.6751736149271245,0.15079365079365079,-0.17150791295070877,-1.7919500877212655,0.833276553887008,-1.9114547445587882,-1.0,-1.0,True,0.334414233583942,0.4784146686859242
OTU_173892,microbe,33.14685201,14.69067116,39.90411818598,15.757858808020005,0.5296192990034517,0.015873015873015872,-1.1252504989448382,1.3564839210951778,-0.004019115743203244,3.470838335482454,-1.0,1.0,False,0.048579805687399544,0.14465986582470086
OTU_174320,microbe,7.1923782974999995,5.5455760745,8.07052114276,5.671284336879999,0.0119252335930176,0.5476190476190477,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,-1.0,-1.0,True,0.03938714513419287,0.12666905875156428
OTU_174667,microbe,10.009994345500001,8.551914395499999,13.5439928576,8.63679504556,0.0119252335930176,1.0,-0.5141279466291389,0.11908710644539537,-3.4981107541580583,1.0515652826867057,-1.0,1.0,False,0.06474326964713482,0.16065922467992716
OTU_174824,microbe,16.801004995,15.21504972,28.26959192096001,21.862219848139997,0.15079365079365079,0.8412698412698413,-2.7062302042166184,-1.0908066412905695,-1.9727852290539096,0.36661288037883144,-1.0,-1.0,True,0.3887803654332097,0.5315976425311235
OTU_175227,microbe,34.452990475,1.7214131755,41.914009546059994,5.5956037812399995,0.6904761904761905,0.5476190476190477,1.3230107073482973,-1.4656424379909239,1.9011230755802355,-0.7080242775889175,1.0,-1.0,False,0.7458561849003924,0.797431346622228
OTU_1756274,microbe,0.0,0.0,2.2218728339,1.3667527617200002,1.0,0.42063492063492064,1.3230107073482973,1.3564839210951778,-0.2794849290227767,0.2890555554797069,1.0,1.0,True,0.7849005527790942,0.8347355085111001
OTU_176118,microbe,401.6152498,55.12003194,443.85087940578023,61.23406249782,0.015873015873015872,1.0,-3.4696015788740047,0.0905271059144576,-2.238063676159488,0.61829700545739,-1.0,1.0,False,0.08163705914907193,0.19418992768004095
OTU_176154,microbe,20.13477408,8.979911624,62.76319253058,17.729340623619997,0.0119252335930176,0.6904761904761905,-1.6094856425097266,-0.05587338010082832,-1.8633213573863037,-0.13553983805209416,-1.0,-1.0,True,0.04775337724023522,0.14326013172070567
OTU_176858,microbe,5.286935303,2.6849438075,7.075362728520003,2.9930040227199997,0.2222222222222222,0.15079365079365079,-0.21571180758890546,1.734674080671472,-1.8493875410976952,0.28750903547329576,-1.0,1.0,False,0.1473059720752468,0.27183429425581906
OTU_176868,microbe,59.2652654,31.31787773,59.760430066679994,31.280093395739996,0.42063492063492064,0.2222222222222222,-0.17150791295070877,0.41683475564479927,-0.34480202868399085,2.65014086910158,-1.0,1.0,False,0.31501511760019113,0.4595792093929784
OTU_176957,microbe,25.86377529,17.981449175,29.733381366019994,17.27810687188,0.0936926194932482,0.15079365079365079,-2.5587021145910005,-1.8401956205938104,-1.0523482962260153,-1.4583011591930088,-1.0,-1.0,True,0.07430865529816508,0.17887472712492433
